Episode,Reward,Num_Actions
72865,-280.0000000000002,50
72866,-270.0000000000002,50
72867,-285.0000000000002,50
72868,42.00000000000001,12
72869,-285.0000000000003,50
72870,-280.0000000000002,50
72871,-280.0000000000003,50
72872,45.800000000000004,12
72873,74.6,6
72874,11.800000000000011,17
72875,-295.0000000000003,50
72876,-285.0000000000002,50
72877,-111.20000000000012,39
72878,-270.0000000000002,50
72879,46.80000000000001,11
72880,-275.0000000000002,50
72881,-290.0000000000003,50
72882,-270.0000000000002,50
72883,-280.0000000000002,50
72884,-270.0000000000002,50
72885,-275.0000000000002,50
72886,64.79999999999998,7
72887,-295.0000000000003,50
72888,55.4,10
72889,-280.0000000000002,50
72890,65.0,8
72891,-285.0000000000002,50
72892,-280.0000000000002,50
72893,-275.0000000000002,50
72894,-275.0000000000002,50
72895,-280.0000000000003,50
72896,31.200000000000003,14
72897,50.6,11
72898,-295.0000000000003,50
72899,-275.0000000000002,50
72900,-171.8000000000002,49
72901,40.80000000000001,12
72902,-24.59999999999995,22
72903,-70.00000000000006,33
72904,-270.0000000000002,50
72905,-275.0000000000002,50
72906,-275.0000000000002,50
72907,-280.0000000000002,50
72908,-132.4000000000002,46
72909,40.80000000000001,12
72910,-275.0000000000002,50
72911,40.80000000000001,12
72912,-280.0000000000002,50
72913,-275.0000000000002,50
72914,-285.0000000000002,50
72915,74.6,6
72916,21.600000000000023,16
72917,-280.0000000000002,50
72918,52.80000000000001,9
72919,-275.0000000000002,50
72920,-85.00000000000006,33
72921,69.8,7
72922,26.400000000000006,15
72923,-275.0000000000002,50
72924,-265.0000000000002,50
72925,41.00000000000001,13
72926,-89.2000000000001,37
72927,-270.0000000000003,50
72928,-164.20000000000022,49
72929,52.80000000000001,9
72930,-280.0000000000002,50
72931,-12.399999999999977,21
72932,31.200000000000003,14
72933,2.0000000000000284,18
72934,-135.6000000000002,42
72935,-285.0000000000002,50
72936,-102.0000000000001,35
72937,-7.599999999999966,20
72938,74.6,6
72939,-275.0000000000002,50
72940,-285.0000000000002,50
72941,69.8,7
72942,-280.0000000000003,50
72943,-270.0000000000003,50
72944,-290.0000000000003,50
72945,42.00000000000001,12
72946,-137.6000000000002,45
72947,45.800000000000004,12
72948,-4.999999999999972,20
72949,57.60000000000001,8
72950,-70.00000000000006,33
72951,-128.40000000000018,41
72952,-285.0000000000002,50
72953,-275.0000000000002,50
72954,-94.40000000000009,36
72955,-36.19999999999999,27
72956,-275.0000000000002,50
72957,-285.0000000000002,50
72958,-175.4000000000002,50
72959,-9.999999999999972,20
72960,-275.0000000000002,50
72961,26.400000000000006,15
72962,-45.80000000000001,29
72963,-104.00000000000014,38
72964,69.8,7
72965,36.00000000000001,13
72966,-7.199999999999974,22
72967,40.800000000000004,12
72968,-79.8000000000001,34
72969,42.00000000000001,12
72970,-55.400000000000006,31
72971,-270.0000000000002,50
72972,-280.0000000000002,50
72973,-280.0000000000002,50
72974,-270.0000000000002,50
72975,-58.40000000000002,28
72976,-280.0000000000003,50
72977,-275.0000000000002,50
72978,-280.0000000000002,50
72979,-152.20000000000022,47
72980,-285.0000000000003,50
72981,-280.0000000000003,50
72982,-275.0000000000003,50
72983,36.00000000000001,13
72984,-285.0000000000003,50
72985,-26.599999999999966,25
72986,32.400000000000006,14
72987,22.600000000000026,15
72988,60.199999999999996,9
72989,-280.0000000000002,50
72990,-280.0000000000002,50
72991,-275.0000000000002,50
72992,-280.0000000000002,50
72993,-295.0000000000002,50
72994,-94.2000000000001,37
72995,-280.0000000000002,50
72996,-81.00000000000006,34
72997,7.200000000000017,19
72998,-275.0000000000002,50
72999,-285.0000000000003,50
73000,-280.0000000000003,50
73001,-36.599999999999994,25
73002,7.000000000000028,18
73003,29.800000000000026,13
73004,42.00000000000001,12
73005,-50.80000000000001,29
73006,-138.0000000000002,43
73007,-166.8000000000002,49
73008,-285.0000000000002,50
73009,-280.0000000000002,50
73010,65.0,8
73011,-280.0000000000003,50
73012,-280.0000000000003,50
73013,-171.60000000000028,50
73014,-75.20000000000007,32
73015,65.0,8
73016,-285.0000000000002,50
73017,-280.0000000000002,50
73018,-275.0000000000002,50
73019,-285.0000000000002,50
73020,-290.0000000000002,50
73021,-285.0000000000003,50
73022,-75.00000000000006,33
73023,-157.20000000000024,47
73024,-280.0000000000002,50
73025,-285.0000000000003,50
73026,-270.0000000000003,50
73027,-108.60000000000014,40
73028,-280.0000000000003,50
73029,-275.0000000000002,50
73030,-290.0000000000003,50
73031,-275.0000000000002,50
73032,74.6,6
73033,74.6,6
73034,-275.0000000000002,50
73035,-270.0000000000002,50
73036,-265.0000000000002,50
73037,74.6,6
73038,-290.0000000000003,50
73039,2.2000000000000313,19
73040,-280.0000000000003,50
73041,60.199999999999996,9
73042,60.199999999999996,9
73043,60.199999999999996,9
73044,-270.0000000000002,50
73045,-285.0000000000003,50
73046,-275.0000000000002,50
73047,-41.19999999999999,27
73048,-285.0000000000002,50
73049,-275.0000000000002,50
73050,-17.19999999999996,22
73051,-184.00000000000028,50
73052,4.400000000000034,17
73053,-63.2,29
73054,-17.19999999999996,22
73055,61.2,8
73056,45.60000000000001,11
73057,-280.0000000000002,50
73058,-285.0000000000002,50
73059,-275.0000000000002,50
73060,31.200000000000003,14
73061,-270.0000000000002,50
73062,28.600000000000023,13
73063,60.199999999999996,9
73064,4.600000000000023,18
73065,-285.0000000000003,50
73066,31.200000000000003,14
73067,-275.0000000000002,50
73068,-275.0000000000002,50
73069,-265.0000000000002,50
73070,-50.599999999999994,30
73071,-99.2000000000001,37
73072,-285.0000000000002,50
73073,-13.399999999999963,22
73074,-285.0000000000003,50
73075,-101.6000000000001,37
73076,-295.0000000000003,50
73077,-300.0000000000003,50
73078,-290.0000000000002,50
73079,79.39999999999999,5
73080,-93.40000000000009,35
73081,-275.0000000000002,50
73082,-280.0000000000002,50
73083,60.199999999999996,9
73084,-275.0000000000002,50
73085,60.199999999999996,9
73086,-285.0000000000002,50
73087,-280.0000000000002,50
73088,60.199999999999996,9
73089,-285.0000000000002,50
73090,60.199999999999996,9
73091,-285.0000000000003,50
73092,-290.0000000000003,50
73093,-285.0000000000002,50
73094,45.800000000000004,12
73095,-285.0000000000002,50
73096,-285.0000000000003,50
73097,-123.20000000000016,42
73098,-280.0000000000003,50
73099,60.199999999999996,9
73100,-285.0000000000002,50
73101,-275.0000000000002,50
73102,-285.0000000000003,50
73103,-285.0000000000003,50
73104,-6.399999999999975,20
73105,60.199999999999996,9
73106,32.400000000000006,14
73107,-280.0000000000002,50
73108,-70.20000000000007,32
73109,-290.0000000000002,50
73110,36.0,13
73111,55.4,10
73112,-270.0000000000002,50
73113,-280.0000000000002,50
73114,-285.0000000000002,50
73115,24.000000000000014,15
73116,-35.39999999999995,25
73117,-280.0000000000002,50
73118,-275.0000000000002,50
73119,-285.0000000000002,50
73120,11.800000000000026,17
73121,-285.0000000000002,50
73122,84.19999999999999,4
73123,-290.0000000000003,50
73124,31.000000000000014,13
73125,-99.60000000000011,35
73126,-184.00000000000023,50
73127,-275.0000000000003,50
73128,-275.0000000000002,50
73129,-75.20000000000005,32
73130,-75.00000000000006,33
73131,-290.0000000000002,50
73132,-285.0000000000003,50
73133,-36.19999999999996,27
73134,-275.0000000000003,50
73135,-96.6000000000001,37
73136,-270.0000000000002,50
73137,-290.0000000000002,50
73138,-270.0000000000002,50
73139,-103.80000000000013,39
73140,-285.0000000000002,50
73141,-270.0000000000002,50
73142,-285.0000000000003,50
73143,-280.0000000000002,50
73144,-285.0000000000002,50
73145,-79.80000000000007,34
73146,-24.39999999999995,23
73147,-285.0000000000003,50
73148,-7.399999999999977,21
73149,-265.0000000000002,50
73150,-285.0000000000002,50
73151,45.60000000000001,11
73152,55.2,9
73153,-290.0000000000002,50
73154,-285.0000000000002,50
73155,26.400000000000006,15
73156,-270.0000000000002,50
73157,-285.0000000000002,50
73158,-147.8000000000002,44
73159,-166.60000000000022,50
73160,-94.40000000000009,36
73161,-280.0000000000002,50
73162,-280.0000000000002,50
73163,-285.0000000000002,50
73164,-12.19999999999996,22
73165,79.39999999999999,5
73166,-280.0000000000002,50
73167,-280.0000000000002,50
73168,57.60000000000001,8
73169,-280.0000000000002,50
73170,-22.19999999999996,22
73171,-275.0000000000002,50
73172,-270.0000000000002,50
73173,29.800000000000026,13
73174,60.199999999999996,9
73175,13.000000000000032,17
73176,-280.0000000000002,50
73177,-285.0000000000002,50
73178,-123.00000000000017,43
73179,-280.0000000000003,50
73180,-285.0000000000002,50
73181,-280.0000000000002,50
73182,60.199999999999996,9
73183,-280.0000000000002,50
73184,-270.0000000000002,50
73185,-270.0000000000003,50
73186,-280.0000000000003,50
73187,40.80000000000001,12
73188,-275.0000000000002,50
73189,-285.0000000000002,50
73190,-270.0000000000002,50
73191,50.6,11
73192,9.200000000000031,16
73193,-51.0,28
73194,-285.0000000000003,50
73195,-275.0000000000002,50
73196,-157.20000000000022,47
73197,-275.0000000000002,50
73198,-275.0000000000002,50
73199,-280.0000000000002,50
73200,16.80000000000001,17
73201,-112.8000000000001,38
73202,-285.0000000000002,50
73203,-285.0000000000002,50
73204,42.00000000000001,12
73205,-147.20000000000022,47
73206,-34.199999999999974,24
73207,-280.0000000000003,50
73208,69.8,7
73209,69.8,7
73210,-280.0000000000003,50
73211,-285.0000000000003,50
73212,69.8,7
73213,55.2,9
73214,-123.60000000000014,40
73215,-285.0000000000002,50
73216,-109.00000000000014,38
73217,-145.20000000000022,44
73218,-285.0000000000002,50
73219,48.00000000000001,10
73220,64.79999999999998,7
73221,-36.599999999999966,25
73222,-275.0000000000002,50
73223,-295.0000000000003,50
73224,45.60000000000001,11
73225,45.800000000000004,12
73226,24.000000000000014,15
73227,-265.0000000000002,50
73228,-41.400000000000006,26
73229,-55.60000000000002,30
73230,-275.0000000000002,50
73231,65.0,8
73232,-275.0000000000002,50
73233,-280.0000000000003,50
73234,15.40000000000002,16
73235,-285.0000000000002,50
73236,-94.2000000000001,37
73237,-270.0000000000002,50
73238,-275.0000000000002,50
73239,-275.0000000000002,50
73240,31.200000000000003,14
73241,65.0,8
73242,-36.19999999999999,27
73243,-285.0000000000002,50
73244,-280.0000000000002,50
73245,-280.0000000000002,50
73246,-275.0000000000002,50
73247,31.200000000000003,14
73248,-265.0000000000002,50
73249,74.6,6
73250,-63.000000000000014,30
73251,-270.0000000000002,50
73252,-285.0000000000002,50
73253,-270.0000000000002,50
73254,-290.0000000000003,50
73255,-171.60000000000022,50
73256,-181.60000000000028,50
73257,-285.0000000000002,50
73258,-280.0000000000003,50
73259,7.000000000000014,18
73260,-290.0000000000002,50
73261,-275.0000000000002,50
73262,-285.0000000000003,50
73263,-285.0000000000002,50
73264,55.199999999999996,9
73265,-285.0000000000003,50
73266,-290.0000000000003,50
73267,-275.0000000000003,50
73268,-290.0000000000002,50
73269,-280.0000000000003,50
73270,-280.0000000000002,50
73271,-275.0000000000002,50
73272,-171.8000000000002,49
73273,-275.0000000000002,50
73274,-55.80000000000001,29
73275,-285.0000000000002,50
73276,-275.0000000000002,50
73277,-285.0000000000002,50
73278,-285.0000000000003,50
73279,-275.0000000000002,50
73280,-280.0000000000002,50
73281,-295.0000000000003,50
73282,-285.0000000000003,50
73283,-280.0000000000002,50
73284,79.39999999999999,5
73285,-16.999999999999957,23
73286,-70.40000000000006,31
73287,-295.0000000000003,50
73288,74.6,6
73289,74.6,6
73290,74.6,6
73291,-275.0000000000002,50
73292,-60.60000000000002,30
73293,46.80000000000001,11
73294,-40.39999999999998,25
73295,-285.0000000000003,50
73296,65.0,8
73297,-275.0000000000002,50
73298,-285.0000000000002,50
73299,50.6,11
73300,-89.80000000000007,34
73301,5.600000000000037,17
73302,-285.0000000000002,50
73303,26.400000000000006,15
73304,40.800000000000004,12
73305,79.39999999999999,5
73306,-275.0000000000002,50
73307,-295.0000000000002,50
73308,-2.59999999999998,20
73309,64.79999999999998,7
73310,-15.999999999999968,22
73311,-280.0000000000002,50
73312,-114.80000000000013,40
73313,79.39999999999999,5
73314,57.60000000000001,8
73315,-270.0000000000003,50
73316,79.39999999999999,5
73317,51.60000000000001,10
73318,-275.0000000000002,50
73319,-280.0000000000002,50
73320,-290.0000000000002,50
73321,-280.0000000000002,50
73322,-270.0000000000002,50
73323,-285.0000000000002,50
73324,-280.0000000000002,50
73325,41.00000000000001,13
73326,-12.199999999999974,22
73327,-280.0000000000002,50
73328,-285.0000000000002,50
73329,-2.59999999999998,20
73330,-275.0000000000002,50
73331,40.80000000000001,12
73332,-280.0000000000002,50
73333,69.8,7
73334,-280.0000000000003,50
73335,-103.80000000000013,39
73336,-290.0000000000003,50
73337,-280.0000000000003,50
73338,-290.0000000000003,50
73339,-280.0000000000002,50
73340,-285.0000000000002,50
73341,-285.0000000000002,50
73342,-13.599999999999952,21
73343,-280.0000000000002,50
73344,2.0000000000000284,18
73345,-285.0000000000003,50
73346,-275.0000000000002,50
73347,-285.0000000000002,50
73348,-280.0000000000002,50
73349,12.000000000000028,18
73350,-280.0000000000002,50
73351,-70.40000000000003,31
73352,-285.0000000000002,50
73353,-152.6000000000002,45
73354,-285.0000000000002,50
73355,-152.6000000000002,45
73356,43.2,11
73357,-285.0000000000002,50
73358,84.19999999999999,4
73359,-290.0000000000003,50
73360,-280.0000000000002,50
73361,-92.00000000000007,35
73362,-290.0000000000003,50
73363,55.2,9
73364,-270.0000000000003,50
73365,-280.0000000000002,50
73366,-280.0000000000002,50
73367,-275.0000000000002,50
73368,-109.00000000000014,38
73369,-9.999999999999972,20
73370,-280.0000000000002,50
73371,50.400000000000006,10
73372,-128.40000000000018,41
73373,-117.40000000000012,40
73374,-25.399999999999945,25
73375,6.800000000000026,17
73376,-35.39999999999995,25
73377,-275.0000000000002,50
73378,84.19999999999999,4
73379,-270.0000000000002,50
73380,-104.2000000000001,37
73381,-280.0000000000003,50
73382,13.20000000000002,18
73383,-31.599999999999966,25
73384,-275.0000000000002,50
73385,51.60000000000001,10
73386,-275.0000000000002,50
73387,-161.8000000000002,49
73388,-285.0000000000002,50
73389,-270.0000000000002,50
73390,-280.0000000000002,50
73391,33.40000000000002,12
73392,-265.0000000000002,50
73393,-270.0000000000002,50
73394,16.600000000000023,16
73395,-280.0000000000002,50
73396,-285.0000000000002,50
73397,-280.0000000000002,50
73398,11.800000000000026,17
73399,-114.00000000000014,38
73400,11.800000000000026,17
73401,-275.0000000000002,50
73402,-66.40000000000003,32
73403,-265.0000000000002,50
73404,-12.399999999999963,21
73405,-265.0000000000002,50
73406,-280.0000000000002,50
73407,-34.199999999999946,24
73408,-275.0000000000002,50
73409,-265.0000000000002,50
73410,-270.0000000000002,50
73411,-280.0000000000002,50
73412,-275.0000000000002,50
73413,-270.0000000000002,50
73414,-55.400000000000006,31
73415,-275.0000000000002,50
73416,-260.0000000000002,50
73417,31.200000000000003,14
73418,-280.0000000000002,50
73419,-104.2000000000001,37
73420,-285.0000000000002,50
73421,-260.0000000000002,50
73422,-122.00000000000014,42
73423,-89.60000000000008,35
73424,-285.0000000000002,50
73425,-275.0000000000002,50
73426,-285.0000000000002,50
73427,-39.99999999999997,27
73428,-270.0000000000002,50
73429,-275.0000000000003,50
73430,-295.0000000000003,50
73431,-280.0000000000003,50
73432,-290.0000000000002,50
73433,-111.20000000000009,39
73434,-280.0000000000003,50
73435,-280.0000000000002,50
73436,-65.40000000000006,31
73437,-285.0000000000002,50
73438,-285.0000000000002,50
73439,-265.0000000000002,50
73440,-280.0000000000002,50
73441,-290.0000000000002,50
73442,-295.0000000000003,50
73443,-150.00000000000017,45
73444,-12.399999999999963,21
73445,-285.0000000000002,50
73446,4.400000000000034,17
73447,-290.0000000000003,50
73448,-290.0000000000003,50
73449,84.19999999999999,4
73450,-285.0000000000003,50
73451,-295.0000000000003,50
73452,-295.0000000000002,50
73453,28.600000000000023,13
73454,-82.40000000000005,33
73455,-280.0000000000002,50
73456,-290.0000000000003,50
73457,-275.0000000000003,50
73458,40.80000000000001,12
73459,44.20000000000001,10
73460,6.800000000000011,17
73461,11.800000000000026,17
73462,-275.0000000000002,50
73463,-285.0000000000002,50
73464,-295.0000000000003,50
73465,-161.8000000000002,49
73466,-285.0000000000002,50
73467,-280.0000000000002,50
73468,-137.4000000000002,46
73469,-270.0000000000002,50
73470,-285.0000000000002,50
73471,-94.20000000000007,37
73472,-270.0000000000002,50
73473,2.200000000000017,19
73474,-275.0000000000002,50
73475,-265.0000000000002,50
73476,-260.0000000000002,50
73477,0.8000000000000398,18
73478,-166.8000000000002,49
73479,-280.0000000000002,50
73480,-270.0000000000002,50
73481,45.800000000000004,12
73482,50.6,11
73483,21.80000000000001,17
73484,-275.0000000000002,50
73485,-280.0000000000002,50
73486,-270.0000000000002,50
73487,-275.0000000000002,50
73488,-46.0,28
73489,-79.40000000000009,36
73490,-270.0000000000002,50
73491,16.80000000000001,17
73492,-70.20000000000005,32
73493,-21.999999999999957,23
73494,-275.0000000000002,50
73495,-138.0000000000002,43
73496,-167.0000000000002,48
73497,42.00000000000001,12
73498,-280.0000000000002,50
73499,-270.0000000000002,50
73500,7.000000000000014,18
73501,-275.0000000000002,50
